positive,negative,neutral,sent_score,sent_class
0.122055225,0.011819124,0.86612564,0.1102361,neutral
0.16404621,0.23327875,0.602675,-0.06923254,neutral
0.021463433,0.13730627,0.8412303,-0.11584284,neutral
0.90502316,0.031881757,0.063095085,0.8731414,positive
0.12683497,0.009128546,0.8640365,0.117706425,neutral
0.13133496,0.8224215,0.046243574,-0.69108653,negative
0.0832184,0.8318418,0.084939755,-0.74862343,negative
0.8221705,0.0075547504,0.17027476,0.8146157,positive
0.08375888,0.009808446,0.9064326,0.07395044,neutral
0.05724656,0.22703382,0.7157196,-0.16978726,neutral
0.15440503,0.03880956,0.8067854,0.11559547,neutral
0.47562614,0.011737421,0.5126365,0.4638887,neutral
0.85171825,0.0070133694,0.14126837,0.84470487,positive
0.08013709,0.78100187,0.13886108,-0.7008648,negative
0.14139642,0.010234022,0.8483696,0.13116239,neutral
0.14921696,0.01349009,0.83729297,0.13572687,neutral
0.13425745,0.012287882,0.8534546,0.121969566,neutral
0.11411935,0.03876151,0.8471191,0.07535784,neutral
0.061843008,0.014441956,0.923715,0.047401052,neutral
0.71802694,0.009922899,0.2720502,0.708104,positive
0.06645112,0.010486983,0.92306185,0.055964135,neutral
0.06982032,0.01041257,0.9197671,0.059407752,neutral
0.5732189,0.008553187,0.4182279,0.5646657,positive
0.23898324,0.0069113206,0.7541054,0.23207192,neutral
0.17898785,0.014312355,0.80669975,0.16467549,neutral
0.5286741,0.007996787,0.46332908,0.5206773,positive
0.5286741,0.007996787,0.46332908,0.5206773,positive
0.040529475,0.025700588,0.93376994,0.014828887,neutral
0.081145205,0.03657998,0.8822748,0.044565223,neutral
0.023747856,0.08004609,0.8962061,-0.056298234,neutral
0.9100949,0.024645938,0.0652591,0.885449,positive
0.13233218,0.01986943,0.84779835,0.112462744,neutral
0.02628773,0.4409704,0.5327418,-0.41468266,neutral
0.8149928,0.013038714,0.17196855,0.8019541,positive
0.035772305,0.9359264,0.028301353,-0.90015405,negative
0.056718767,0.021177577,0.9221037,0.03554119,neutral
0.12600143,0.10923958,0.764759,0.016761854,neutral
0.13581721,0.5938079,0.27037492,-0.45799065,negative
0.18860367,0.0074558435,0.80394053,0.18114783,neutral
0.16015662,0.011853068,0.8279903,0.14830355,neutral
0.029143112,0.033410303,0.93744665,-0.0042671915,neutral
0.017882574,0.9477431,0.034374334,-0.92986053,negative
0.07407807,0.7849059,0.14101607,-0.7108278,negative
0.06461927,0.02086466,0.9145161,0.043754615,neutral
0.53436697,0.26240328,0.20322974,0.2719637,positive
0.050370157,0.03842302,0.9112068,0.011947136,neutral
0.36266172,0.0069257873,0.6304125,0.35573593,neutral
0.18214563,0.008798947,0.80905545,0.17334668,neutral
0.10893877,0.031810183,0.859251,0.07712859,neutral
0.0725329,0.015662938,0.91180414,0.05686996,neutral
0.027711894,0.13949074,0.83279735,-0.11177884,neutral
0.051314004,0.014030295,0.9346557,0.037283707,neutral
0.022726743,0.8929928,0.08428043,-0.8702661,negative
0.10366174,0.0731942,0.823144,0.03046754,neutral
0.2263297,0.026960438,0.7467099,0.19936927,neutral
0.12039223,0.009869571,0.8697382,0.110522665,neutral
0.068723455,0.011741675,0.9195349,0.05698178,neutral
0.5645951,0.053458866,0.3819461,0.51113623,positive
0.70207435,0.021117073,0.2768086,0.68095726,positive
0.16822073,0.028961103,0.8028182,0.13925962,neutral
0.02876694,0.03528763,0.9359454,-0.0065206904,neutral
0.04816581,0.71113527,0.24069886,-0.66296947,negative
0.3955278,0.021014636,0.5834576,0.37451318,neutral
0.33933336,0.0071809087,0.6534857,0.33215246,neutral
0.040638685,0.023306761,0.9360545,0.017331924,neutral
0.864625,0.012983209,0.12239187,0.8516418,positive
0.1137115,0.012357503,0.87393105,0.101353996,neutral
0.9219727,0.025653446,0.052373845,0.89631927,positive
0.7816808,0.012059098,0.20626003,0.76962173,positive
0.03105433,0.02071775,0.9482279,0.01033658,neutral
0.12800518,0.15618022,0.7158146,-0.028175041,neutral
0.109292544,0.8488773,0.04183022,-0.73958474,negative
0.019871589,0.8222309,0.15789753,-0.8023593,negative
0.021012459,0.8535101,0.12547748,-0.8324976,negative
0.12077559,0.0113228625,0.86790156,0.109452724,neutral
0.027543187,0.16286382,0.80959296,-0.13532063,neutral
0.018531337,0.96207124,0.019397413,-0.9435399,negative
0.23508833,0.006732105,0.7581796,0.22835623,neutral
0.32462066,0.05747246,0.6179069,0.2671482,neutral
0.6160287,0.009953698,0.37401757,0.60607505,positive
0.027223984,0.029544642,0.94323134,-0.0023206584,neutral
0.009174635,0.8859299,0.10489543,-0.87675524,negative
0.8360014,0.010037318,0.15396129,0.8259641,positive
0.18979946,0.0109815765,0.79921895,0.17881788,neutral
0.055892922,0.029687487,0.9144196,0.026205435,neutral
0.07577314,0.014590213,0.9096366,0.06118293,neutral
0.15016545,0.007987436,0.8418472,0.14217801,neutral
0.038941927,0.029866882,0.9311912,0.009075046,neutral
0.032964863,0.63745373,0.32958144,-0.60448885,negative
0.24894361,0.008339158,0.74271727,0.24060446,neutral
0.07466773,0.011064545,0.9142678,0.063603185,neutral
0.42559993,0.008242591,0.56615746,0.41735736,neutral
0.035683043,0.80261016,0.16170676,-0.7669271,negative
0.4372642,0.008846306,0.5538895,0.4284179,neutral
0.49282676,0.012485543,0.49468768,0.48034123,neutral
0.015859181,0.91012406,0.07401673,-0.8942649,negative
0.035150196,0.7548881,0.20996168,-0.71973795,negative
0.11448509,0.0118603995,0.87365454,0.10262469,neutral
0.21721922,0.007592091,0.7751887,0.20962712,neutral
0.023398804,0.5799865,0.39661464,-0.5565877,negative
0.03952132,0.02056234,0.9399164,0.018958982,neutral
0.2606044,0.14533906,0.59405655,0.115265355,neutral
0.082749516,0.012250765,0.90499973,0.07049875,neutral
0.097196266,0.18930048,0.71350324,-0.09210421,neutral
0.9426963,0.023244118,0.034059655,0.91945213,positive
0.024518233,0.23048764,0.7449941,-0.20596941,neutral
0.74857247,0.118466415,0.13296108,0.63010603,positive
0.025572954,0.42573005,0.54869694,-0.4001571,neutral
0.29424378,0.15773864,0.5480176,0.13650514,neutral
0.023079848,0.4554263,0.5214939,-0.43234646,neutral
0.14444965,0.008864743,0.8466856,0.1355849,neutral
0.039301313,0.014863189,0.9458355,0.024438124,neutral
0.509662,0.09159757,0.39874047,0.41806442,positive
0.24324302,0.012397434,0.7443595,0.23084559,neutral
0.1057526,0.012536826,0.8817105,0.09321578,neutral
0.111064605,0.010436422,0.8784989,0.10062818,neutral
0.07025376,0.010725278,0.91902095,0.05952848,neutral
0.7426508,0.008381708,0.24896736,0.7342691,positive
0.034570683,0.030168517,0.9352608,0.004402166,neutral
0.027330255,0.041747343,0.9309224,-0.014417088,neutral
0.024081673,0.0924538,0.8834645,-0.06837213,neutral
0.047570214,0.015592505,0.9368373,0.03197771,neutral
0.09134812,0.05985786,0.84879404,0.03149026,neutral
0.056363605,0.040040508,0.90359586,0.016323097,neutral
0.13095237,0.7694163,0.099631384,-0.6384639,negative
0.063665785,0.011522573,0.92481166,0.052143212,neutral
0.090556,0.010583052,0.89886093,0.07997295,neutral
0.03378531,0.027926527,0.9382882,0.0058587827,neutral
0.044632718,0.013251529,0.9421157,0.03138119,neutral
0.06825722,0.04490853,0.88683426,0.02334869,neutral
0.17964678,0.009615503,0.8107378,0.17003128,neutral
0.019406054,0.57695794,0.40363598,-0.55755186,negative
0.018121842,0.8068488,0.17502934,-0.788727,negative
0.03928603,0.03803292,0.92268103,0.0012531094,neutral
0.7479811,0.19641767,0.055601258,0.5515634,positive
0.12563637,0.008614878,0.8657488,0.11702149,neutral
0.35631037,0.019716403,0.62397325,0.33659396,neutral
0.8062205,0.044971395,0.14880812,0.76124907,positive
0.084273934,0.015875818,0.8998502,0.06839812,neutral
0.945687,0.021081597,0.03323137,0.92460537,positive
0.099053554,0.010956092,0.8899904,0.08809746,neutral
0.034204785,0.09469546,0.87109977,-0.06049067,neutral
0.29069716,0.013837072,0.69546574,0.2768601,neutral
0.008152211,0.95171,0.04013771,-0.9435578,negative
0.5115431,0.008169529,0.48028734,0.50337356,positive
0.03833485,0.065923996,0.89574116,-0.027589146,neutral
0.035667527,0.018726503,0.945606,0.016941024,neutral
0.08992541,0.008888565,0.901186,0.08103684,neutral
0.8770683,0.015633725,0.10729803,0.8614346,positive
0.013434857,0.8646165,0.12194858,-0.8511816,negative
0.9412327,0.018738328,0.04002904,0.92249435,positive
0.053811457,0.11813014,0.8280584,-0.06431869,neutral
0.9517466,0.020034516,0.02821893,0.9317121,positive
0.112274714,0.04364988,0.84407544,0.06862484,neutral
0.9231476,0.018822545,0.05802986,0.90432507,positive
0.77664775,0.008506877,0.21484537,0.76814085,positive
0.014250379,0.7699705,0.21577917,-0.7557201,negative
0.91290957,0.020125303,0.066965155,0.89278424,positive
0.06512557,0.012517722,0.92235667,0.05260785,neutral
0.8587278,0.054924756,0.08634744,0.8038031,positive
0.20525466,0.009756682,0.7849886,0.19549797,neutral
0.13943991,0.008510884,0.8520492,0.13092902,neutral
0.08442371,0.025494354,0.8900819,0.05892936,neutral
0.032792006,0.04812719,0.91908085,-0.015335184,neutral
0.8268006,0.028208919,0.14499043,0.7985917,positive
0.9447183,0.03050016,0.024781533,0.9142181,positive
0.015757002,0.8331295,0.1511134,-0.8173725,negative
0.9334258,0.023486493,0.043087676,0.9099393,positive
0.68493193,0.08196172,0.23310634,0.60297024,positive
0.01679093,0.3932732,0.5899359,-0.37648228,neutral
0.0902892,0.6495003,0.26021054,-0.55921113,negative
0.07322436,0.033276565,0.8934991,0.039947793,neutral
0.7793966,0.099642016,0.12096138,0.67975456,positive
0.13424493,0.65675575,0.20899932,-0.5225108,negative
0.8404548,0.06654796,0.09299731,0.7739068,positive
0.08715556,0.01582991,0.8970145,0.071325645,neutral
0.91185766,0.048350092,0.039792243,0.86350757,positive
0.014516652,0.88554215,0.09994125,-0.8710255,negative
0.042825773,0.04197084,0.9152034,0.0008549318,neutral
0.030507803,0.017339028,0.95215315,0.013168775,neutral
0.5903899,0.20828088,0.20132919,0.38210905,positive
0.04988075,0.16473897,0.7853803,-0.11485822,neutral
0.011942576,0.9068687,0.081188664,-0.89492613,negative
0.054833226,0.022218399,0.9229484,0.032614827,neutral
0.048015155,0.07950703,0.8724778,-0.031491876,neutral
0.14711642,0.01065042,0.8422332,0.136466,neutral
0.16901399,0.008945396,0.8220406,0.1600686,neutral
0.91052324,0.06059101,0.028885746,0.84993225,positive
0.047025423,0.84775144,0.10522311,-0.800726,negative
0.06545795,0.011331099,0.923211,0.054126848,neutral
0.09983792,0.03442928,0.8657328,0.06540865,neutral
0.73533267,0.011166235,0.25350115,0.72416645,positive
0.06770404,0.122096024,0.8102,-0.054391988,neutral
0.91214806,0.05904525,0.028806739,0.8531028,positive
0.15653515,0.0103348605,0.83313,0.14620028,neutral
0.084326506,0.018677067,0.8969964,0.065649435,neutral
0.5938475,0.19710705,0.20904544,0.39674047,positive
0.01162343,0.97013164,0.018244954,-0.9585082,negative
0.43374872,0.49613813,0.07011318,-0.062389404,negative
0.042975,0.018879756,0.9381453,0.024095245,neutral
0.31425133,0.5576551,0.12809359,-0.24340376,negative
0.8133175,0.061566073,0.12511644,0.7517514,positive
0.80076367,0.0091273645,0.19010897,0.7916363,positive
0.25857326,0.20011665,0.54131013,0.058456615,neutral
0.7261499,0.05629149,0.21755861,0.66985846,positive
0.76364845,0.04125578,0.19509576,0.7223927,positive
0.0147539815,0.8990315,0.08621451,-0.8842775,negative
0.14476119,0.023933692,0.8313051,0.120827496,neutral
0.16898702,0.28461474,0.5463983,-0.11562772,neutral
0.039989207,0.6901407,0.2698701,-0.6501515,negative
0.095651366,0.00917868,0.8951699,0.08647268,neutral
0.09773829,0.122142866,0.7801189,-0.024404578,neutral
0.24871403,0.5283523,0.22293366,-0.2796383,negative
0.03667409,0.29172316,0.6716028,-0.25504908,neutral
0.6948488,0.2577107,0.04744041,0.43713808,positive
0.14301538,0.009478243,0.8475064,0.13353714,neutral
0.10683052,0.8640567,0.029112814,-0.75722617,negative
0.12742276,0.03539304,0.8371842,0.09202972,neutral
0.101016656,0.014112577,0.8848708,0.08690408,neutral
0.9287422,0.02189143,0.04936645,0.90685076,positive
0.9206754,0.040858503,0.03846598,0.8798169,positive
0.3813128,0.009353365,0.60933375,0.37195942,neutral
0.114096686,0.012033021,0.8738703,0.10206366,neutral
0.94553995,0.015264439,0.039195567,0.9302755,positive
0.86605996,0.06230093,0.071639165,0.80375904,positive
0.024850966,0.045522947,0.92962605,-0.02067198,neutral
0.20595644,0.0075197886,0.78652376,0.19843666,neutral
0.33291993,0.09169634,0.5753837,0.24122359,neutral
0.31241176,0.21857367,0.46901453,0.09383808,neutral
0.9434274,0.027644917,0.028927755,0.91578245,positive
0.1722735,0.019580659,0.8081458,0.15269284,neutral
0.88842297,0.022552079,0.089024894,0.8658709,positive
0.03868881,0.100033104,0.86127806,-0.061344296,neutral
0.6452608,0.057922028,0.29681718,0.5873388,positive
0.3307068,0.015022792,0.6542704,0.31568402,neutral
0.38458157,0.116286285,0.49913213,0.2682953,neutral
0.33277443,0.13318989,0.5340356,0.19958454,neutral
0.008826782,0.9721701,0.019003082,-0.9633433,negative
0.0704857,0.013142539,0.91637176,0.057343163,neutral
0.20752917,0.009989908,0.78248096,0.19753927,neutral
0.79163146,0.036811456,0.17155707,0.75482,positive
0.010992282,0.9473161,0.041691698,-0.9363238,negative
0.06991109,0.013316119,0.91677284,0.056594975,neutral
0.6566795,0.008272578,0.33504793,0.6484069,positive
0.01809522,0.08155846,0.90034634,-0.06346324,neutral
0.0505727,0.10300155,0.8464257,-0.05242885,neutral
0.021915354,0.08654211,0.8915426,-0.06462675,neutral
0.11702971,0.5359531,0.34701723,-0.41892338,negative
0.1397262,0.011605972,0.84866786,0.12812023,neutral
0.045126382,0.5705116,0.384362,-0.5253852,negative
0.031820513,0.33288416,0.6352953,-0.30106366,neutral
0.23419897,0.74493057,0.020870525,-0.5107316,negative
0.050253633,0.22078258,0.7289638,-0.17052895,neutral
0.082746275,0.026998924,0.89025474,0.055747353,neutral
0.03292226,0.016741484,0.9503363,0.016180776,neutral
0.06485294,0.032680027,0.902467,0.03217291,neutral
0.75035816,0.0901187,0.15952307,0.66023946,positive
0.14146732,0.010466439,0.8480662,0.13100088,neutral
0.03682722,0.08366569,0.87950706,-0.04683847,neutral
0.6905856,0.22190194,0.087512344,0.46868366,positive
0.35541108,0.0068766363,0.63771224,0.34853444,neutral
0.25395778,0.014799021,0.73124325,0.23915875,neutral
0.061014622,0.011671923,0.92731345,0.0493427,neutral
0.031507496,0.028916137,0.9395763,0.0025913585,neutral
0.0405347,0.01965816,0.9398072,0.020876542,neutral
0.14150624,0.009259444,0.8492343,0.13224679,neutral
0.43176746,0.011547156,0.55668545,0.42022032,neutral
0.24847598,0.0069701807,0.7445538,0.2415058,neutral
0.027342958,0.03407746,0.9385796,-0.0067345034,neutral
0.9374605,0.0141091775,0.048430357,0.9233513,positive
0.9145284,0.030176539,0.05529508,0.8843519,positive
0.099954695,0.011067252,0.8889781,0.088887446,neutral
0.18953496,0.009039571,0.8014255,0.1804954,neutral
0.06667747,0.9131557,0.02016674,-0.8464782,negative
0.72424376,0.0066769854,0.26907918,0.7175668,positive
0.89156145,0.02808286,0.080355704,0.8634786,positive
0.14343041,0.10529166,0.75127786,0.038138755,neutral
0.3656286,0.09029082,0.5440806,0.2753378,neutral
0.7423196,0.0069058496,0.2507745,0.73541373,positive
0.118068494,0.070602395,0.8113292,0.0474661,neutral
0.20617975,0.031439118,0.7623811,0.17474064,neutral
0.9416407,0.012359815,0.045999557,0.9292809,positive
0.8965849,0.060794182,0.042620935,0.83579075,positive
0.13764696,0.0113924965,0.8509605,0.12625447,neutral
0.9480737,0.0240704,0.027855901,0.9240033,positive
0.8040895,0.013225308,0.18268526,0.79086417,positive
0.06632287,0.013011088,0.92066604,0.053311784,neutral
0.066888325,0.009682266,0.92342937,0.057206057,neutral
0.9192033,0.03655559,0.044241026,0.8826477,positive
0.09678891,0.0091456,0.8940655,0.08764331,neutral
0.021927781,0.5238315,0.4542408,-0.5019037,negative
0.27692533,0.008507399,0.71456724,0.26841792,neutral
0.18603173,0.06237532,0.7515929,0.12365641,neutral
0.13685176,0.010016566,0.85313165,0.1268352,neutral
0.21964015,0.006831373,0.7735285,0.21280877,neutral
0.63804185,0.012063578,0.34989458,0.6259783,positive
0.67147845,0.031886175,0.29663533,0.6395923,positive
0.04504672,0.022741556,0.93221176,0.022305164,neutral
0.06551533,0.018381704,0.91610295,0.04713363,neutral
0.6762531,0.27581173,0.04793511,0.40044135,positive
0.03932115,0.05682727,0.9038515,-0.017506119,neutral
0.7719002,0.048878454,0.17922138,0.72302175,positive
0.023670617,0.61799,0.35833934,-0.5943194,negative
0.027564738,0.9123392,0.060095996,-0.88477445,negative
0.2200374,0.008498256,0.77146435,0.21153915,neutral
0.76727045,0.10933166,0.12339786,0.6579388,positive
0.6630581,0.20498584,0.13195612,0.45807225,positive
0.24750763,0.03953423,0.7129581,0.2079734,neutral
0.0678688,0.8985669,0.03356433,-0.83069813,negative
0.027326709,0.52203566,0.45063755,-0.49470896,negative
0.05939754,0.13229676,0.80830574,-0.072899215,neutral
0.6742597,0.022259744,0.30348054,0.65199995,positive
0.17503731,0.592425,0.23253769,-0.41738766,negative
0.38922077,0.008748684,0.6020305,0.3804721,neutral
0.12401747,0.009952053,0.86603045,0.114065416,neutral
0.21917164,0.013675123,0.7671532,0.20549652,neutral
0.8501474,0.020388048,0.12946445,0.82975936,positive
0.07327907,0.015658366,0.9110626,0.057620704,neutral
0.025018249,0.20793688,0.76704484,-0.18291864,neutral
0.04874535,0.030510496,0.9207441,0.018234853,neutral
0.90863883,0.056194074,0.035167165,0.85244477,positive
0.064048186,0.019901423,0.91605043,0.04414676,neutral
0.011573483,0.95696795,0.031458553,-0.94539446,negative
0.106001735,0.011903402,0.8820948,0.09409833,neutral
0.1793384,0.009658042,0.81100357,0.16968036,neutral
0.036827914,0.5016007,0.46157143,-0.46477276,negative
0.11125418,0.023122273,0.86562353,0.088131905,neutral
0.6058957,0.24161923,0.15248504,0.36427647,positive
0.8184666,0.04684272,0.13469078,0.7716239,positive
0.91832364,0.015345067,0.06633124,0.90297854,positive
0.057623852,0.01974756,0.9226286,0.037876293,neutral
0.023174347,0.9263557,0.050469927,-0.9031814,negative
0.23403502,0.04641315,0.71955186,0.18762186,neutral
0.60666275,0.020992527,0.37234476,0.58567023,positive
0.05172794,0.034901146,0.91337097,0.016826794,neutral
